,maid,longitude,latitude,horizontal_accuracy,city_hasc,postcode,Date,Hour,count,Y,Color
0,a1454a61337b55363e698365b3829a611e1bfe8f,128.246315,-3.639932,8.0,ID.MA.AM,97211.0,16-06-21,10:00:01,3,0.999,green
1,a1454a61337b55363e698365b3829a611e1bfe8f,128.24631,-3.63994,31.0,ID.MA.AM,97211.0,16-06-21,10:00:02,3,1.0,green
2,b1ae6fecd66d5853678e60c77d720e596bef0f12,129.86522,-2.98315,15.0,ID.MA.MT,97544.0,16-06-21,10:00:03,6,0.999,green
3,0bffd3479798879a4bcc79e45457eabc2d17d81a,128.238078,-3.621621,6.0,ID.MA.AM,97215.0,16-06-21,10:00:04,15,1.0,green
4,e6537ebd2557c4b3a04a5b5d9dc9f41448274eca,128.16072,-3.71172,23.0,ID.MA.AM,97117.0,16-06-21,10:00:14,254,1.0,green
5,ae5e630b76502d87a4d57c5b71e2c8b3675d4404,128.194223,-3.693693,14.0,ID.MA.AM,97121.0,16-06-21,10:00:15,209,0.999,green
6,614ea78d230b70e4898834c26e472b2bfedee6e4,128.19683,-3.71172,14.0,ID.MA.AM,97129.0,16-06-21,10:00:19,130,1.0,green
7,4b3f07f48e124ac1f81d56fea3e71626d08ed9c0,128.217803,-3.662029,18.0,ID.MA.AM,97212.0,16-06-21,10:00:20,1,0.999,green
8,3683426f5b596393ef0b1d256d9bd702f2beff85,128.177081,-3.698131,4.0,ID.MA.AM,97111.0,16-06-21,10:00:21,2,1.0,green
9,6d81da08243141449ed6c62195012a5f8d9f3930,128.12576,-2.96009,10.0,ID.MA.SB,97561.0,16-06-21,10:00:24,8,0.999,green
10,3683426f5b596393ef0b1d256d9bd702f2beff85,128.17708,-3.698131,2.0,ID.MA.AM,97111.0,16-06-21,10:00:25,2,1.0,green
11,6d81da08243141449ed6c62195012a5f8d9f3930,128.125765,-2.960088,6.0,ID.MA.SB,97561.0,16-06-21,10:00:26,8,0.999,green
12,cd0dcb197d2d6e264e20c38a56b10803bb052c4a,128.200702,-3.637006,12.0,ID.MA.AM,97221.0,16-06-21,10:00:28,13,1.0,green
13,39830fc19e769fb35467e2c98ea72ceb04247b43,128.85273,-3.22522,6.0,ID.MA.MT,97544.0,16-06-21,10:00:30,29,0.999,green
14,6d81da08243141449ed6c62195012a5f8d9f3930,128.12576,-2.96009,4.0,ID.MA.SB,97561.0,16-06-21,10:00:32,8,0.999,green
15,39e1528acb75bdab59ef9af077fde8b0ad21c245,128.348677,-3.331761,23.0,ID.MA.SB,97566.0,16-06-21,10:00:35,2,1.0,green
16,fce77778bb3b0b0b3ee79b096a6571ba0884c31a,128.19387,-3.64195,5.0,ID.MA.AM,97222.0,16-06-21,10:00:36,4,1.0,green
17,39e1528acb75bdab59ef9af077fde8b0ad21c245,128.34865,-3.33178,23.0,ID.MA.SB,97566.0,16-06-21,10:00:40,2,0.999,green
18,2853decab5448d54c62d1f74fd4af88ba1d58a5a,128.171802,-3.705757,6.0,ID.MA.AM,97115.0,16-06-21,10:00:41,1003,1.0,green
19,6d81da08243141449ed6c62195012a5f8d9f3930,128.12576,-2.96009,9.0,ID.MA.SB,97561.0,16-06-21,10:00:43,8,0.999,green
