,maid,longitude,latitude,horizontal_accuracy,city_hasc,postcode,Date,Hour,count,Y,Color
28,f23bc4060684ebd81a4a4f23e7cded5e9782b699,128.94696,-3.309613,6.0,ID.MA.MT,97544.0,16-06-21,17:01:38,1,0.999,green
29,843e14b5332caea0b609ce57093c8c83dafecadf,128.24844,-3.654552,11.0,ID.MA.AM,97211.0,16-06-21,17:01:39,1462,1.0,green
30,843e14b5332caea0b609ce57093c8c83dafecadf,128.24844,-3.65456,5.0,ID.MA.AM,97211.0,16-06-21,17:01:41,1462,0.999,green
31,c10ed41bb57df1f9d37963f5f1fe51efa4f84718,128.203961,-3.683794,12.0,ID.MA.AM,97128.0,16-06-21,17:01:42,188,1.0,green
32,ee7d810856c73e6ed3c07841913cb0b1f34acfe2,128.104886,-3.699291,12.0,ID.MA.AM,97226.0,16-06-21,17:01:48,1447,0.999,green
33,0ba146defe581fc90f8bf0d0eb57d1db9097b46f,128.16078,-3.585585,8.0,,,16-06-21,17:01:54,26,0.999,green
34,81897a847cba87414c80a4818e4e5737bd2a0f8f,128.17944,-3.69816,5.0,ID.MA.AM,97126.0,16-06-21,17:01:57,1,1.0,green
35,99ab5e6331d7f36d1b04dda351f6a934780ffe50,128.175797,-3.705251,8.0,ID.MA.AM,97114.0,16-06-21,17:02:06,24,1.0,green
36,706eef90444bfa719e3b35a9f5552acffe757233,128.209682,-3.675675,2.0,ID.MA.AM,97128.0,16-06-21,17:02:06,7,0.999,green
37,db1b57d476cda47f20bdb3c472cd8bd04476ed03,128.22856,-3.652903,10.0,ID.MA.AM,97212.0,16-06-21,17:02:06,3,1.0,green
38,843e14b5332caea0b609ce57093c8c83dafecadf,128.24844,-3.654552,4.0,ID.MA.AM,97211.0,16-06-21,17:02:16,1462,0.999,green
39,e00aa7064de9bc2550186c4a9e134a33350a90a8,128.22319,-3.683232,6.0,ID.MA.AM,97128.0,16-06-21,17:02:23,1,1.0,green
40,ee7d810856c73e6ed3c07841913cb0b1f34acfe2,128.104886,-3.699291,12.0,ID.MA.AM,97226.0,16-06-21,17:02:48,1447,0.999,green
41,50d72df893d904ae7db328de5f9bbbc9a17f1d7b,128.19651,-3.638471,3.0,ID.MA.AM,97222.0,16-06-21,17:02:50,3,1.0,green
42,50d72df893d904ae7db328de5f9bbbc9a17f1d7b,128.1965,-3.638471,13.0,ID.MA.AM,97222.0,16-06-21,17:02:51,3,0.999,green
43,83c0649379120186d4598aed2e93fd67c6f21f49,128.22302,-3.623621,12.0,ID.MA.AM,97217.0,16-06-21,17:02:55,2,1.0,green
44,4f8fe20f77d7b6be5a2690e4cdec190ce02e35c8,128.218761,-3.677786,6.0,ID.MA.AM,97128.0,16-06-21,17:02:55,2114,0.999,green
45,09d651945a48923383fd4b64c0f91acf4a6b7684,128.190298,-3.687035,8.0,ID.MA.AM,97122.0,16-06-21,17:02:56,2666,1.0,green
46,de3452438d3aeeee60e59871bc96d11664dcfae3,128.20724,-3.67156,8.0,ID.MA.AM,97128.0,16-06-21,17:03:16,1,0.999,green
47,d88adbda35392e19aba52652695b88fbb2cc2e5a,128.207099,-3.657657,9.0,,,16-06-21,17:03:18,8,1.0,green
48,c96ba772be97aa562f9f617667dffe4d4cd4e251,128.261263,-3.657657,10.0,ID.MA.AM,97212.0,16-06-21,17:03:24,245,0.999,green
49,42e2952a0280336eaed618f9ad4171cbb8d5ad81,128.18642,-3.687486,8.0,ID.MA.AM,97123.0,16-06-21,17:03:36,3252,1.0,green
50,ee7d810856c73e6ed3c07841913cb0b1f34acfe2,128.104886,-3.699291,10.0,ID.MA.AM,97226.0,16-06-21,17:03:38,1447,0.999,green
51,0ed6cba4475d3c353164c4f4f32a6dbc12968d23,128.2264,-3.684658,9.0,ID.MA.AM,97128.0,16-06-21,17:03:39,372,1.0,green
52,1c1310f88dd8bbf16379d381fee24afc04250a88,128.18288,-3.689726,3.0,ID.MA.AM,97124.0,16-06-21,17:03:42,3198,0.999,green
53,61efc9137681b362dec86b9367014c574f24dbd7,128.186121,-3.694755,10.0,ID.MA.AM,97123.0,16-06-21,17:03:46,56,1.0,green
54,ee7d810856c73e6ed3c07841913cb0b1f34acfe2,128.104886,-3.699291,19.0,ID.MA.AM,97226.0,16-06-21,17:04:02,1447,1.0,green
55,09d651945a48923383fd4b64c0f91acf4a6b7684,128.190298,-3.687035,3.0,ID.MA.AM,97122.0,16-06-21,17:04:08,2666,0.999,green
56,5c13a4d29ef585a1bfdcb0755ac1e14497a40b50,128.352205,-3.331969,11.0,ID.MA.SB,97566.0,16-06-21,17:04:19,11,1.0,green
57,1c1310f88dd8bbf16379d381fee24afc04250a88,128.18288,-3.689726,9.0,ID.MA.AM,97124.0,16-06-21,17:04:20,3198,0.999,green
58,8eea3e38b696e25cca986b17265b5e3e06e4ac81,127.905036,-3.15723,5.0,ID.MA.SB,97572.0,16-06-21,17:04:30,1,0.999,green
59,83c0649379120186d4598aed2e93fd67c6f21f49,128.223022,-3.623621,9.0,ID.MA.AM,97217.0,16-06-21,17:04:31,2,1.0,green
60,9727140a43e0037e5a201ac4d517cc69e2e38ca3,128.179151,-3.706584,3.0,ID.MA.AM,97114.0,16-06-21,17:04:39,184,1.0,green
61,ee7d810856c73e6ed3c07841913cb0b1f34acfe2,128.104886,-3.699291,5.0,ID.MA.AM,97226.0,16-06-21,17:04:43,1447,1.0,green
62,2e16049d905fd0b4d24dab39a5e45919c2695ecd,128.1776,-3.6902,100.0,,,16-06-21,17:04:44,1,0.999,green
63,09d651945a48923383fd4b64c0f91acf4a6b7684,128.190298,-3.687035,18.0,ID.MA.AM,97122.0,16-06-21,17:04:46,2666,1.0,green
64,661f2c4866c1258497f4fa7d8221b7a82f4daf9d,127.939099,-3.759982,3.0,ID.MA.MT,97542.0,16-06-21,17:04:47,1,0.999,green
65,ee7d810856c73e6ed3c07841913cb0b1f34acfe2,128.104886,-3.699291,24.0,ID.MA.AM,97226.0,16-06-21,17:05:02,1447,0.999,green
66,b14dfee65018fb72d986f4c16e05f81024e357f0,128.22209,-3.662192,5.0,ID.MA.AM,97212.0,16-06-21,17:05:03,1,1.0,green
67,50d72df893d904ae7db328de5f9bbbc9a17f1d7b,128.19649,-3.6385,14.0,ID.MA.AM,97222.0,16-06-21,17:05:03,3,0.999,green
68,54c7617684b013de84d8ab0a07921d04ca31bb20,128.17099,-3.657657,7.0,ID.MA.AM,97223.0,16-06-21,17:05:10,33,1.0,green
69,91bb706318f602b726f6042d2d5b3eedd48a0974,128.1925,-3.680379,22.0,ID.MA.AM,97128.0,16-06-21,17:05:13,1399,1.0,green
70,91bb706318f602b726f6042d2d5b3eedd48a0974,128.192508,-3.680379,8.0,ID.MA.AM,97128.0,16-06-21,17:05:14,1399,0.999,green
71,54c7617684b013de84d8ab0a07921d04ca31bb20,128.17099,-3.657657,8.0,ID.MA.AM,97223.0,16-06-21,17:05:21,33,0.999,green
72,ee7d810856c73e6ed3c07841913cb0b1f34acfe2,128.104886,-3.699291,11.0,ID.MA.AM,97226.0,16-06-21,17:05:22,1447,1.0,green
73,91bb706318f602b726f6042d2d5b3eedd48a0974,128.1925,-3.680379,11.0,ID.MA.AM,97128.0,16-06-21,17:05:22,1399,0.999,green
74,40df91c684e8a3a53b2f28db319037928e18063f,128.166201,-3.64692,3.0,ID.MA.AM,97223.0,16-06-21,17:05:27,8,1.0,green
75,91bb706318f602b726f6042d2d5b3eedd48a0974,128.1925,-3.68038,18.0,ID.MA.AM,97128.0,16-06-21,17:05:32,1399,0.999,green
76,40df91c684e8a3a53b2f28db319037928e18063f,128.1662,-3.64692,8.0,ID.MA.AM,97223.0,16-06-21,17:05:40,8,1.0,green
77,d09aec65d4b1d80e7b4ef547a3da692bd14ba8cf,128.961005,-3.298811,6.0,ID.MA.MT,97544.0,16-06-21,17:05:41,78,0.999,green
78,ee7d810856c73e6ed3c07841913cb0b1f34acfe2,128.104886,-3.699291,8.0,ID.MA.AM,97226.0,16-06-21,17:05:42,1447,1.0,green
79,9b6bb4f866aaf0b7e57cf936ce81ea28e18a3010,129.547054,-3.380934,6.0,ID.MA.MT,97544.0,16-06-21,17:05:43,1,0.999,green
80,683c44c3c413d31a274ba5e284c84e32f749952e,128.089164,-3.068406,5.0,ID.MA.SB,97561.0,16-06-21,17:05:48,47,1.0,green
81,ad42a7a3be2e570941babd4adda1d21eebb3dda3,128.1947,-3.67881,7.0,ID.MA.AM,97129.0,16-06-21,17:05:52,1,0.999,green
82,91bb706318f602b726f6042d2d5b3eedd48a0974,128.1925,-3.68038,5.0,ID.MA.AM,97128.0,16-06-21,17:05:53,1399,1.0,green
83,683c44c3c413d31a274ba5e284c84e32f749952e,128.089164,-3.068406,16.0,ID.MA.SB,97561.0,16-06-21,17:05:56,47,1.0,green
84,5b40c9e3af7bd342225b09137b12bb6427129c13,128.189093,-3.649336,11.0,ID.MA.AM,97228.0,16-06-21,17:06:01,88,1.0,green
85,ee7d810856c73e6ed3c07841913cb0b1f34acfe2,128.104886,-3.699291,16.0,ID.MA.AM,97226.0,16-06-21,17:06:02,1447,0.999,green
86,c10ed41bb57df1f9d37963f5f1fe51efa4f84718,128.20396,-3.683794,9.0,ID.MA.AM,97128.0,16-06-21,17:06:03,188,1.0,green
87,91bb706318f602b726f6042d2d5b3eedd48a0974,128.1925,-3.68038,18.0,ID.MA.AM,97128.0,16-06-21,17:06:04,1399,0.999,green
88,68782410e7116736cdf70f085095d9ff11a474a4,128.178776,-3.711711,5.0,ID.MA.AM,97116.0,16-06-21,17:06:11,112,1.0,green
89,91bb706318f602b726f6042d2d5b3eedd48a0974,128.1925,-3.68038,9.0,ID.MA.AM,97128.0,16-06-21,17:06:14,1399,1.0,green
90,1c1310f88dd8bbf16379d381fee24afc04250a88,128.18288,-3.689726,19.0,ID.MA.AM,97124.0,16-06-21,17:06:20,3198,1.0,green
91,1c1310f88dd8bbf16379d381fee24afc04250a88,128.18288,-3.689726,6.0,ID.MA.AM,97124.0,16-06-21,17:06:25,3198,0.999,green
92,91bb706318f602b726f6042d2d5b3eedd48a0974,128.1925,-3.680379,12.0,ID.MA.AM,97128.0,16-06-21,17:06:33,1399,1.0,green
93,5f1914346dc1f8eaf22274275d9da9254def21c2,128.173823,-3.707073,15.0,ID.MA.AM,97116.0,16-06-21,17:06:40,1,0.999,green
94,99ab5e6331d7f36d1b04dda351f6a934780ffe50,128.1758,-3.705245,13.0,ID.MA.AM,97114.0,16-06-21,17:06:42,24,0.999,green
95,ee7d810856c73e6ed3c07841913cb0b1f34acfe2,128.104886,-3.699291,2.0,ID.MA.AM,97226.0,16-06-21,17:06:42,1447,1.0,green
96,09d651945a48923383fd4b64c0f91acf4a6b7684,128.190298,-3.687035,4.0,ID.MA.AM,97122.0,16-06-21,17:06:45,2666,0.999,green
97,68dae45e5ca27525bf5f460992373c2d854d9bb2,128.33301,-3.590588,10.0,ID.MA.MT,97544.0,16-06-21,17:06:59,85,1.0,green
98,3c11537bee4b0b43259dd1a0cbb592e3bfa2baea,128.181438,-3.694064,18.0,ID.MA.AM,97124.0,16-06-21,17:07:01,2,1.0,green
99,54c7617684b013de84d8ab0a07921d04ca31bb20,128.17099,-3.657657,4.0,ID.MA.AM,97223.0,16-06-21,17:07:12,33,0.999,green
100,85887486430916484d2dd48890165a11955f6cf4,128.191627,-3.675675,10.0,ID.MA.AM,97129.0,16-06-21,17:07:12,116,1.0,green
101,c10ed41bb57df1f9d37963f5f1fe51efa4f84718,128.203961,-3.683794,13.0,ID.MA.AM,97128.0,16-06-21,17:07:18,188,1.0,green
102,09d651945a48923383fd4b64c0f91acf4a6b7684,128.190298,-3.687035,16.0,ID.MA.AM,97122.0,16-06-21,17:07:27,2666,0.999,green
103,b5df2daa73cc3c8d159dfddd5e4f6db4e55286d2,127.908735,-2.92252,11.0,ID.MA.SB,97561.0,16-06-21,17:07:28,22,1.0,green
104,99ab5e6331d7f36d1b04dda351f6a934780ffe50,128.1758,-3.70525,26.0,ID.MA.AM,97114.0,16-06-21,17:07:31,24,0.999,green
105,1c1310f88dd8bbf16379d381fee24afc04250a88,128.182877,-3.689726,12.0,ID.MA.AM,97124.0,16-06-21,17:07:53,3198,1.0,green
106,b5df2daa73cc3c8d159dfddd5e4f6db4e55286d2,127.908735,-2.92252,6.0,ID.MA.SB,97561.0,16-06-21,17:08:03,22,0.999,green
107,99ab5e6331d7f36d1b04dda351f6a934780ffe50,128.1758,-3.705245,8.0,ID.MA.AM,97114.0,16-06-21,17:08:04,24,1.0,green
108,b6e3f3639a13e1ee1c87218df59f59a31fbbdf59,128.17787,-3.69931,6.0,ID.MA.AM,97111.0,16-06-21,17:08:17,12,1.0,green
109,ee7d810856c73e6ed3c07841913cb0b1f34acfe2,128.104886,-3.699291,11.0,ID.MA.AM,97226.0,16-06-21,17:08:22,1447,0.999,green
110,ee7d810856c73e6ed3c07841913cb0b1f34acfe2,128.104886,-3.699291,5.0,ID.MA.AM,97226.0,16-06-21,17:08:23,1447,1.0,green
111,3a281f9d0577b7a5a466136d4bfed3d0aca8fa2d,128.11047,-3.679243,3.0,ID.MA.AM,97226.0,16-06-21,17:08:35,28,1.0,green
112,ee7d810856c73e6ed3c07841913cb0b1f34acfe2,128.104886,-3.699291,11.0,ID.MA.AM,97226.0,16-06-21,17:08:42,1447,1.0,green
113,1c1310f88dd8bbf16379d381fee24afc04250a88,128.18288,-3.689726,15.0,ID.MA.AM,97124.0,16-06-21,17:08:56,3198,0.999,green
114,4b1420b2d983fb696e9aa0720104fc549f75eb2b,128.20578,-3.680175,11.0,ID.MA.AM,97128.0,16-06-21,17:08:58,28,1.0,green
115,54c7617684b013de84d8ab0a07921d04ca31bb20,128.17099,-3.657657,15.0,ID.MA.AM,97223.0,16-06-21,17:09:00,33,0.999,green
116,4b1420b2d983fb696e9aa0720104fc549f75eb2b,128.205776,-3.680175,19.0,ID.MA.AM,97128.0,16-06-21,17:09:02,28,1.0,green
117,69c630d422e3c96501b1ef67466fe4f805741bdd,128.288076,-3.222276,11.0,ID.MA.SB,97564.0,16-06-21,17:09:04,21,0.999,green
118,3a281f9d0577b7a5a466136d4bfed3d0aca8fa2d,128.11047,-3.679243,11.0,ID.MA.AM,97226.0,16-06-21,17:09:07,28,1.0,green
119,c4a2557f529465830145c548d837696a0a905f41,128.170989,-3.657657,16.0,ID.MA.AM,97223.0,16-06-21,17:09:12,702,0.999,green
120,c74fabb4b996f8e3fd41b23d1b62476adfbdbb73,128.051903,-3.727995,7.0,ID.MA.MT,97542.0,16-06-21,17:09:17,25,1.0,green
121,277b1779bea31b50efa4a4275001228433c667d7,128.202516,-3.681683,7.0,ID.MA.AM,97128.0,16-06-21,17:09:18,4,0.999,green
122,843e14b5332caea0b609ce57093c8c83dafecadf,128.24846,-3.654546,11.0,ID.MA.AM,97211.0,16-06-21,17:09:20,1462,1.0,green
123,c96ba772be97aa562f9f617667dffe4d4cd4e251,128.26126,-3.657657,13.0,ID.MA.AM,97212.0,16-06-21,17:09:24,245,0.999,green
124,ee7d810856c73e6ed3c07841913cb0b1f34acfe2,128.104886,-3.699291,6.0,ID.MA.AM,97226.0,16-06-21,17:09:31,1447,1.0,green
125,08488738160f66efa544c04bda96c0923d49c8ee,128.19391,-3.681004,7.0,ID.MA.AM,97128.0,16-06-21,17:09:37,1,1.0,green
126,3a281f9d0577b7a5a466136d4bfed3d0aca8fa2d,128.11047,-3.679243,6.0,ID.MA.AM,97226.0,16-06-21,17:09:42,28,1.0,green
127,992a791195aa364534c1396fb3240e570d75331e,128.137462,-3.675675,25.0,ID.MA.AM,97225.0,16-06-21,17:09:42,2,0.999,green
128,898323d6249c44f14eb03be836492a208600818d,128.191336,-3.677445,15.0,ID.MA.AM,97129.0,16-06-21,17:09:51,3,1.0,green
129,fe00004e481f107ee27aa793ac27bad83e27ccf8,128.18166,-3.70203,12.0,ID.MA.AM,97127.0,16-06-21,17:09:55,328,0.999,green
130,a9e2b31165f81df7b7d6a0245613a3987644179f,128.19733,-3.681572,11.0,ID.MA.AM,97128.0,16-06-21,17:10:01,5,1.0,green
131,6eaf6f47ae8b908cbcd391442cc310bd514ec0b3,128.25026,-3.62257,10.0,ID.MA.AM,97214.0,16-06-21,17:10:03,2,0.999,green
132,c74fabb4b996f8e3fd41b23d1b62476adfbdbb73,128.051903,-3.727995,8.0,ID.MA.MT,97542.0,16-06-21,17:10:04,25,1.0,green
133,45038ef73c2fc27fd0cd35bf68e9f0390b147049,128.18808,-3.681531,6.0,ID.MA.AM,97128.0,16-06-21,17:10:11,38,1.0,green
134,45038ef73c2fc27fd0cd35bf68e9f0390b147049,128.18807,-3.68154,9.0,ID.MA.AM,97128.0,16-06-21,17:10:12,38,0.999,green
135,5b40c9e3af7bd342225b09137b12bb6427129c13,128.189093,-3.649336,12.0,ID.MA.AM,97228.0,16-06-21,17:10:12,88,1.0,green
136,eac2f02effe1316990274b3784d392ddfc372d0e,128.22258,-3.63964,8.0,,,16-06-21,17:10:12,13,0.999,green
137,1c1310f88dd8bbf16379d381fee24afc04250a88,128.18288,-3.689726,11.0,ID.MA.AM,97124.0,16-06-21,17:10:13,3198,1.0,green
138,0db99d77e8bcb546eebbb546ff6db8943d30becb,128.191563,-3.677386,11.0,ID.MA.AM,97129.0,16-06-21,17:10:15,2,0.999,green
139,0db99d77e8bcb546eebbb546ff6db8943d30becb,128.191563,-3.677386,15.0,ID.MA.AM,97129.0,16-06-21,17:10:30,2,1.0,green
140,90e5bfbb23e782ded78868e1d79cd67925fcb17b,128.275253,-3.616683,18.0,ID.MA.MT,97544.0,16-06-21,17:10:34,174,1.0,green
141,1c1310f88dd8bbf16379d381fee24afc04250a88,128.182877,-3.689726,10.0,ID.MA.AM,97124.0,16-06-21,17:10:56,3198,1.0,green
142,61efc9137681b362dec86b9367014c574f24dbd7,128.186121,-3.694755,24.0,ID.MA.AM,97123.0,16-06-21,17:10:59,56,0.999,green
143,1c1310f88dd8bbf16379d381fee24afc04250a88,128.182877,-3.689726,15.0,ID.MA.AM,97124.0,16-06-21,17:11:01,3198,1.0,green
144,45038ef73c2fc27fd0cd35bf68e9f0390b147049,128.18808,-3.681531,6.0,ID.MA.AM,97128.0,16-06-21,17:11:01,38,0.999,green
145,13ac7c096dc3125b84504fccbf2ed5706c67bc39,130.48093,-3.102424,11.0,ID.MA.ST,97585.0,16-06-21,17:11:04,2,1.0,green
146,898323d6249c44f14eb03be836492a208600818d,128.19133,-3.677445,6.0,ID.MA.AM,97129.0,16-06-21,17:11:22,3,1.0,green
147,898323d6249c44f14eb03be836492a208600818d,128.19133,-3.677445,5.0,ID.MA.AM,97129.0,16-06-21,17:11:29,3,0.999,green
148,213586d1f7311688ec1157fc01060d673bd3be9b,128.198467,-3.665063,11.0,ID.MA.AM,,16-06-21,17:11:32,1,1.0,green
149,9780dba6136f38ed7075ef8476e5443c604afc38,128.18622,-3.685203,8.0,ID.MA.AM,97128.0,16-06-21,17:11:43,75,1.0,green
150,9780dba6136f38ed7075ef8476e5443c604afc38,128.18622,-3.685203,8.0,ID.MA.AM,97128.0,16-06-21,17:11:44,75,0.999,green
151,6d8857217907b849fd73e03c77bee37435bc5586,128.16072,-3.711711,4.0,ID.MA.AM,97117.0,16-06-21,17:11:45,5,1.0,green
152,7b9a7750718bba42cfa25090fc6607bbd4d038ee,129.998432,-3.457569,26.0,ID.MA.ST,97584.0,16-06-21,17:11:51,15,0.999,green
153,d09aec65d4b1d80e7b4ef547a3da692bd14ba8cf,128.961003,-3.298817,5.0,ID.MA.MT,97544.0,16-06-21,17:12:18,78,0.999,green
154,d5d2e24c698827657014aac642ea44e66cd5e869,128.158112,-3.693693,6.0,,,16-06-21,17:12:31,711,1.0,green
156,9780dba6136f38ed7075ef8476e5443c604afc38,128.18622,-3.685203,4.0,ID.MA.AM,97128.0,16-06-21,17:12:35,75,0.999,green
155,59f4f1fb27af3a61831897210e0691ca5d1ddf41,128.17953,-3.697348,4.0,ID.MA.AM,97126.0,16-06-21,17:12:35,2,1.0,green
157,59f4f1fb27af3a61831897210e0691ca5d1ddf41,128.17953,-3.69735,7.0,ID.MA.AM,97126.0,16-06-21,17:12:36,2,1.0,green
158,ac8ae0345c386d4eda85063c2df619d9446d3772,128.208919,-3.699556,11.0,ID.MA.AM,97129.0,16-06-21,17:12:40,2,0.999,green
159,1c1310f88dd8bbf16379d381fee24afc04250a88,128.18288,-3.689726,14.0,ID.MA.AM,97124.0,16-06-21,17:12:41,3198,1.0,green
160,99ab5e6331d7f36d1b04dda351f6a934780ffe50,128.175769,-3.705213,8.0,ID.MA.AM,97114.0,16-06-21,17:12:58,24,1.0,green
161,09d651945a48923383fd4b64c0f91acf4a6b7684,128.190298,-3.687035,8.0,ID.MA.AM,97122.0,16-06-21,17:13:02,2666,0.999,green
162,99ab5e6331d7f36d1b04dda351f6a934780ffe50,128.175769,-3.705213,9.0,ID.MA.AM,97114.0,16-06-21,17:13:04,24,1.0,green
163,d6a67f256bbb0d7abf57f4aaedbfc5609a0796fd,128.16087,-3.704049,7.0,ID.MA.AM,97117.0,16-06-21,17:13:07,1,0.999,green
164,64aa82399a0aa94f95933c1351d38ae6a328ec48,129.23892,-2.924355,16.0,ID.MA.MT,97544.0,16-06-21,17:13:07,38,1.0,green
165,64aa82399a0aa94f95933c1351d38ae6a328ec48,129.238923,-2.924355,5.0,ID.MA.MT,97544.0,16-06-21,17:13:14,38,0.999,green
166,99ab5e6331d7f36d1b04dda351f6a934780ffe50,128.17576,-3.70522,9.0,ID.MA.AM,97114.0,16-06-21,17:13:14,24,1.0,green
167,b5df2daa73cc3c8d159dfddd5e4f6db4e55286d2,127.908735,-2.92252,17.0,ID.MA.SB,97561.0,16-06-21,17:14:01,22,0.999,green
168,6eaf6f47ae8b908cbcd391442cc310bd514ec0b3,128.250266,-3.622569,21.0,ID.MA.AM,97214.0,16-06-21,17:14:11,2,1.0,green
169,09d651945a48923383fd4b64c0f91acf4a6b7684,128.190298,-3.687035,4.0,ID.MA.AM,97122.0,16-06-21,17:14:17,2666,0.999,green
171,5237dcb5071d006db4f43b5d3b0f1be11e505375,128.185251,-3.687123,8.0,ID.MA.AM,97123.0,16-06-21,17:14:42,1,0.999,green
170,0079b931d52588fc3cb0a975208f27954ce93783,128.3203,-3.567315,11.0,ID.MA.MT,97544.0,16-06-21,17:14:42,15,1.0,green
172,0079b931d52588fc3cb0a975208f27954ce93783,128.3203,-3.567315,10.0,ID.MA.MT,97544.0,16-06-21,17:14:43,15,1.0,green
173,73e8759e9e92bfec3c3127b4a1ce390fcc5309f8,130.494746,-3.104917,3.0,ID.MA.ST,97585.0,16-06-21,17:14:51,1,1.0,green
174,39a2150a71f1414fe8dd2df9f019ccce8d26851b,128.32625,-3.288993,14.0,ID.MA.SB,97564.0,16-06-21,17:15:02,1,0.999,green
175,c5ec43ba9391710d722c9b789904a1d1ae3576d6,128.955943,-3.299679,19.0,ID.MA.MT,97544.0,16-06-21,17:15:05,15,1.0,green
176,42e2952a0280336eaed618f9ad4171cbb8d5ad81,128.18642,-3.687486,9.0,ID.MA.AM,97123.0,16-06-21,17:15:18,3252,0.999,green
177,843e14b5332caea0b609ce57093c8c83dafecadf,128.24843,-3.654563,22.0,ID.MA.AM,97211.0,16-06-21,17:15:22,1462,1.0,green
