,maid,longitude,latitude,horizontal_accuracy,city_hasc,postcode,Date,Hour,count,Y,Color
150,9727140a43e0037e5a201ac4d517cc69e2e38ca3,128.179151,-3.706584,3.0,ID.MA.AM,97114.0,16-06-21,17:04:39,184,1.0,green
48,2e16049d905fd0b4d24dab39a5e45919c2695ecd,128.1776,-3.6902,100.0,,,16-06-21,17:04:44,1,0.999,green
102,661f2c4866c1258497f4fa7d8221b7a82f4daf9d,127.939099,-3.759982,3.0,ID.MA.MT,97542.0,16-06-21,17:04:47,1,0.999,green
175,b14dfee65018fb72d986f4c16e05f81024e357f0,128.22209,-3.662192,5.0,ID.MA.AM,97212.0,16-06-21,17:05:03,1,1.0,green
78,50d72df893d904ae7db328de5f9bbbc9a17f1d7b,128.19649,-3.6385,14.0,ID.MA.AM,97222.0,16-06-21,17:05:03,3,0.999,green
67,40df91c684e8a3a53b2f28db319037928e18063f,128.1662,-3.64692,8.0,ID.MA.AM,97223.0,16-06-21,17:05:40,8,1.0,green
156,9b6bb4f866aaf0b7e57cf936ce81ea28e18a3010,129.547054,-3.380934,6.0,ID.MA.MT,97544.0,16-06-21,17:05:43,1,0.999,green
171,ad42a7a3be2e570941babd4adda1d21eebb3dda3,128.1947,-3.67881,7.0,ID.MA.AM,97129.0,16-06-21,17:05:52,1,0.999,green
103,683c44c3c413d31a274ba5e284c84e32f749952e,128.089164,-3.068406,16.0,ID.MA.SB,97561.0,16-06-21,17:05:56,47,1.0,green
104,68782410e7116736cdf70f085095d9ff11a474a4,128.178776,-3.711711,5.0,ID.MA.AM,97116.0,16-06-21,17:06:11,112,1.0,green
149,91bb706318f602b726f6042d2d5b3eedd48a0974,128.1925,-3.680379,22.0,ID.MA.AM,97128.0,16-06-21,17:06:33,1399,1.0,green
93,5f1914346dc1f8eaf22274275d9da9254def21c2,128.173823,-3.707073,15.0,ID.MA.AM,97116.0,16-06-21,17:06:40,1,0.999,green
105,68dae45e5ca27525bf5f460992373c2d854d9bb2,128.33301,-3.590588,10.0,ID.MA.MT,97544.0,16-06-21,17:06:59,85,1.0,green
62,3c11537bee4b0b43259dd1a0cbb592e3bfa2baea,128.181438,-3.694064,18.0,ID.MA.AM,97124.0,16-06-21,17:07:01,2,1.0,green
137,85887486430916484d2dd48890165a11955f6cf4,128.191627,-3.675675,10.0,ID.MA.AM,97129.0,16-06-21,17:07:12,116,1.0,green
177,b6e3f3639a13e1ee1c87218df59f59a31fbbdf59,128.17787,-3.69931,6.0,ID.MA.AM,97111.0,16-06-21,17:08:17,12,1.0,green
82,54c7617684b013de84d8ab0a07921d04ca31bb20,128.17099,-3.657657,15.0,ID.MA.AM,97223.0,16-06-21,17:09:00,33,0.999,green
74,4b1420b2d983fb696e9aa0720104fc549f75eb2b,128.205776,-3.680175,19.0,ID.MA.AM,97128.0,16-06-21,17:09:02,28,1.0,green
108,69c630d422e3c96501b1ef67466fe4f805741bdd,128.288076,-3.222276,11.0,ID.MA.SB,97564.0,16-06-21,17:09:04,21,0.999,green
43,277b1779bea31b50efa4a4275001228433c667d7,128.202516,-3.681683,7.0,ID.MA.AM,97128.0,16-06-21,17:09:18,4,0.999,green
218,ee7d810856c73e6ed3c07841913cb0b1f34acfe2,128.104886,-3.699291,24.0,ID.MA.AM,97226.0,16-06-21,17:09:31,1447,1.0,green
10,08488738160f66efa544c04bda96c0923d49c8ee,128.19391,-3.681004,7.0,ID.MA.AM,97128.0,16-06-21,17:09:37,1,1.0,green
59,3a281f9d0577b7a5a466136d4bfed3d0aca8fa2d,128.11047,-3.679243,11.0,ID.MA.AM,97226.0,16-06-21,17:09:42,28,1.0,green
233,fe00004e481f107ee27aa793ac27bad83e27ccf8,128.18166,-3.70203,12.0,ID.MA.AM,97127.0,16-06-21,17:09:55,328,0.999,green
168,a9e2b31165f81df7b7d6a0245613a3987644179f,128.19733,-3.681572,11.0,ID.MA.AM,97128.0,16-06-21,17:10:01,5,1.0,green
188,c74fabb4b996f8e3fd41b23d1b62476adfbdbb73,128.051903,-3.727995,8.0,ID.MA.MT,97542.0,16-06-21,17:10:04,25,1.0,green
215,eac2f02effe1316990274b3784d392ddfc372d0e,128.22258,-3.63964,8.0,,,16-06-21,17:10:12,13,0.999,green
18,0db99d77e8bcb546eebbb546ff6db8943d30becb,128.191563,-3.677386,15.0,ID.MA.AM,97129.0,16-06-21,17:10:30,2,1.0,green
147,90e5bfbb23e782ded78868e1d79cd67925fcb17b,128.275253,-3.616683,18.0,ID.MA.MT,97544.0,16-06-21,17:10:34,174,1.0,green
143,898323d6249c44f14eb03be836492a208600818d,128.19133,-3.677445,15.0,ID.MA.AM,97129.0,16-06-21,17:11:29,3,0.999,green
41,213586d1f7311688ec1157fc01060d673bd3be9b,128.198467,-3.665063,11.0,ID.MA.AM,,16-06-21,17:11:32,1,1.0,green
113,6d8857217907b849fd73e03c77bee37435bc5586,128.16072,-3.711711,4.0,ID.MA.AM,97117.0,16-06-21,17:11:45,5,1.0,green
129,7b9a7750718bba42cfa25090fc6607bbd4d038ee,129.998432,-3.457569,26.0,ID.MA.ST,97584.0,16-06-21,17:11:51,15,0.999,green
198,d5d2e24c698827657014aac642ea44e66cd5e869,128.158112,-3.693693,6.0,,,16-06-21,17:12:31,711,1.0,green
152,9780dba6136f38ed7075ef8476e5443c604afc38,128.18622,-3.685203,8.0,ID.MA.AM,97128.0,16-06-21,17:12:35,75,0.999,green
89,59f4f1fb27af3a61831897210e0691ca5d1ddf41,128.17953,-3.69735,7.0,ID.MA.AM,97126.0,16-06-21,17:12:36,2,1.0,green
170,ac8ae0345c386d4eda85063c2df619d9446d3772,128.208919,-3.699556,11.0,ID.MA.AM,97129.0,16-06-21,17:12:40,2,0.999,green
199,d6a67f256bbb0d7abf57f4aaedbfc5609a0796fd,128.16087,-3.704049,7.0,ID.MA.AM,97117.0,16-06-21,17:13:07,1,0.999,green
155,99ab5e6331d7f36d1b04dda351f6a934780ffe50,128.17576,-3.70522,26.0,ID.MA.AM,97114.0,16-06-21,17:13:14,24,1.0,green
100,64aa82399a0aa94f95933c1351d38ae6a328ec48,129.238923,-2.924355,16.0,ID.MA.MT,97544.0,16-06-21,17:13:14,38,0.999,green
116,6eaf6f47ae8b908cbcd391442cc310bd514ec0b3,128.250266,-3.622569,21.0,ID.MA.AM,97214.0,16-06-21,17:14:11,2,1.0,green
79,5237dcb5071d006db4f43b5d3b0f1be11e505375,128.185251,-3.687123,8.0,ID.MA.AM,97123.0,16-06-21,17:14:42,1,0.999,green
58,39a2150a71f1414fe8dd2df9f019ccce8d26851b,128.32625,-3.288993,14.0,ID.MA.SB,97564.0,16-06-21,17:15:02,1,0.999,green
186,c5ec43ba9391710d722c9b789904a1d1ae3576d6,128.955943,-3.299679,19.0,ID.MA.MT,97544.0,16-06-21,17:15:05,15,1.0,green
136,843e14b5332caea0b609ce57093c8c83dafecadf,128.24843,-3.654563,22.0,ID.MA.AM,97211.0,16-06-21,17:15:22,1462,1.0,green
21,10f02de224cf5616c1555a918b0dfa703d1ad4de,128.666279,-3.585585,9.0,,,16-06-21,17:15:30,606,0.999,green
0,0079b931d52588fc3cb0a975208f27954ce93783,128.3203,-3.567315,11.0,ID.MA.MT,97544.0,16-06-21,17:15:47,15,1.0,green
179,b73d9e3c5a69ed0df831ca5a592f231cf3923518,128.220253,-3.623281,20.0,ID.MA.AM,97217.0,16-06-21,17:15:59,13,1.0,green
65,3f71e56a25a4a60b737e2adeebe6aa471f14ae42,128.178776,-3.711711,8.0,ID.MA.AM,97116.0,16-06-21,17:16:13,373,0.999,green
45,29d4169f0e1bd69170c90aa268023fd2ac6156a2,128.336453,-3.5994,1.0,ID.MA.MT,97544.0,16-06-21,17:16:15,16,1.0,green
220,f134eb1f3fb45d19ea41b482601013c0a3d5ad00,129.3915,-2.788524,11.0,ID.MA.MT,97544.0,16-06-21,17:16:18,7,0.999,green
185,c4fab17eedd5a43011df5f7385e82f13ee626432,128.1776,-3.6902,66.0,,,16-06-21,17:16:24,1,1.0,green
88,5965a52ac2eabb8ea73cf129c2f52fb61ee952c8,128.24226,-3.629545,8.0,ID.MA.AM,97215.0,16-06-21,17:17:03,1,0.999,green
201,d92a88a29bdd94d60c177f8e85d4e729050f3894,129.1116,-3.349564,8.0,ID.MA.MT,97544.0,16-06-21,17:17:13,3,1.0,green
5,02975e1779de82335a72c7e4d9aa6555288beb1c,128.15462,-3.70938,20.0,ID.MA.AM,97117.0,16-06-21,17:17:28,37,0.999,green
4,01d1c901b58defbffbecf5c933a08cbcff4976e9,128.19711,-3.071746,4.0,ID.MA.SB,97561.0,16-06-21,17:17:44,1,0.999,green
101,6577afd83a66ef40d707f607bac60a70d644f22f,128.161697,-3.665672,7.0,ID.MA.AM,97225.0,16-06-21,17:17:44,405,1.0,green
189,c96ba772be97aa562f9f617667dffe4d4cd4e251,128.26126,-3.657657,13.0,ID.MA.AM,97212.0,16-06-21,17:18:25,245,1.0,green
87,58d4f52ac088c17ced8bd0abde2fd479def2b606,128.95705,-3.299863,8.0,ID.MA.MT,97544.0,16-06-21,17:18:33,2,1.0,green
32,18692022c50d4cb44ecec6e3bbdc43977864db05,128.346402,-3.621621,15.0,ID.MA.MT,97544.0,16-06-21,17:19:35,30,1.0,green
193,cc5c04f94da3919335b41bd58fa3bc9bd10e4ad7,128.323125,-3.587229,8.0,ID.MA.MT,97544.0,16-06-21,17:19:52,1,0.999,green
139,863fab870aa3c83154fe9432c2a8a47db02d35a6,128.376139,-3.294517,40.0,ID.MA.SB,97566.0,16-06-21,17:20:03,2,0.999,green
8,066126b28621210784524853795dd5c2fa75d922,128.18822,-3.684676,6.0,ID.MA.AM,97128.0,16-06-21,17:20:33,7,0.999,green
231,fcd9a6b107c4598f8b54589e977b0d90d6059e15,128.65688,-3.589648,3.0,ID.MA.MT,97546.0,16-06-21,17:21:10,1,1.0,green
125,789f9bfa95e99e08eb4771e4b0e9a33eca189dd4,128.35252,-3.331969,4.0,ID.MA.SB,97566.0,16-06-21,17:21:32,4,0.999,green
76,4f879b606d1ca83924658017bc4e42431d27aebc,128.19095,-3.559407,16.0,ID.MA.MT,97543.0,16-06-21,17:22:06,73,1.0,green
20,107ac490792ebaf518e3d0c168d895414feb5acb,128.185106,-3.698128,18.0,ID.MA.AM,97124.0,16-06-21,17:22:07,3,1.0,green
91,5b40c9e3af7bd342225b09137b12bb6427129c13,128.189093,-3.649336,12.0,ID.MA.AM,97228.0,16-06-21,17:22:09,88,0.999,green
146,8ee6fde16a40f63872cde368f7fd089f1bacfaf9,128.2157,-3.089397,8.0,ID.MA.SB,97561.0,16-06-21,17:22:19,2,0.999,green
227,f7bef15318e2671738347bdc5e6652f766a96f73,128.89923,-3.20039,10.0,ID.MA.MT,97544.0,16-06-21,17:22:22,1,1.0,green
209,e28993b76b490f41dd62e135dce1999c54539e44,128.187981,-3.652733,8.0,ID.MA.AM,97228.0,16-06-21,17:22:25,497,1.0,green
60,3a97e97e653315e78c940c232a9686c029d6ae11,128.18936,-3.69702,19.0,ID.MA.AM,97121.0,16-06-21,17:22:44,1,1.0,green
52,333eb0c12b7220c382d73e423382265e628c0e5c,128.23083,-3.621273,8.0,ID.MA.AM,97216.0,16-06-21,17:22:55,3,0.999,green
84,56b6f3252c9c882da50423d9c2c5c54a3b7be4e7,128.19212,-3.065527,9.0,ID.MA.SB,97561.0,16-06-21,17:23:13,6,0.999,green
55,36bd8d8c44e824bfbbd06fc80c587f6ff309880b,128.95618,-3.300249,11.0,ID.MA.MT,97544.0,16-06-21,17:24:01,1,1.0,green
145,8c7775e14abe70af296fe2b8450915b156867c9f,128.179323,-3.695532,7.0,ID.MA.AM,97126.0,16-06-21,17:24:33,32,0.999,green
66,3fc0b8627eb06abd7b52243219317af90fa615e2,128.1776,-3.6902,45.0,,,16-06-21,17:24:36,3,1.0,green
63,3c44378aa221f7b997af7b02e418f536f77cbcae,128.22311,-3.658375,4.0,ID.MA.AM,97212.0,16-06-21,17:24:37,1,0.999,green
164,a4de058d2b6208d999f55dc11bc47a54eb8e3d14,128.183722,-3.694574,13.0,ID.MA.AM,97124.0,16-06-21,17:24:37,26,1.0,green
13,0aef2551d06fea00f1280787bf5b83c258fd5c68,128.1776,-3.6902,78.0,,,16-06-21,17:24:44,12,0.999,green
157,9cf29ab6fdb31a0453952c0d7495e4661b98c14b,128.25204,-3.627083,5.0,ID.MA.AM,97214.0,16-06-21,17:25:01,1,0.999,green
135,83ca61db9667767bd35236616528f143923d1d2f,128.965616,-3.302688,12.0,ID.MA.MT,97544.0,16-06-21,17:25:30,1,0.999,green
17,0d62f4bb7552044b83de7f3711b202ee04d9884f,128.19423,-3.693693,11.0,ID.MA.AM,97121.0,16-06-21,17:25:42,348,1.0,green
95,601d5500d34cd5245f6ea9f4f2fe0591593776fb,128.213651,-3.667091,13.0,ID.MA.AM,97212.0,16-06-21,17:26:24,14,1.0,green
131,7e1290fa9011464ae35b4c303afc85ddb4d95790,128.188992,-3.695761,7.0,ID.MA.AM,97121.0,16-06-21,17:26:55,4,1.0,green
46,2dea6cbf74242e80aeae96e8a23ed0fde91d765b,128.187503,-3.655416,11.0,ID.MA.AM,97223.0,16-06-21,17:27:09,1,1.0,green
7,0437b78a921c8d8b612b0e278df14024ecfa912e,128.198236,-3.639564,3.0,ID.MA.AM,97222.0,16-06-21,17:27:19,1,0.999,green
70,4529e4e5a0036b9fab8673c5fe2035f1235757f3,128.17877,-3.694976,6.0,ID.MA.AM,97126.0,16-06-21,17:27:22,1,0.999,green
196,d21a8b7081560d017f4a811243f84fe097b5efcb,128.70079,-3.54169,21.0,ID.MA.MT,97546.0,16-06-21,17:27:23,2,0.999,green
80,53c2c532a056db752648de939147fe47e1541c8c,128.152934,-3.657657,11.0,ID.MA.AM,97225.0,16-06-21,17:27:34,1,1.0,green
174,b0b1c2dee85e41eccb1a24260b74310c3930b94e,128.18398,-3.701671,6.0,ID.MA.AM,97129.0,16-06-21,17:27:39,68,0.999,green
232,fd2a8365bc3a47ef38878b4fb6f99fabbc0476d9,128.17546,-3.699863,19.0,ID.MA.AM,97112.0,16-06-21,17:27:50,2,1.0,green
225,f4b636838a29fdb983944c34d24c976489162297,128.97188,-3.286963,10.0,ID.MA.MT,97544.0,16-06-21,17:28:11,3,1.0,green
223,f34b3da77ea7ef5cb3e0635610303ab302b0ef6f,128.189982,-3.649508,9.0,ID.MA.AM,97228.0,16-06-21,17:28:13,45,1.0,green
229,fb79adeaa2ee379c01015e6d211997969040b225,128.296839,-3.686765,11.0,ID.MA.AM,97136.0,16-06-21,17:28:49,16,0.999,green
98,61efc9137681b362dec86b9367014c574f24dbd7,128.186121,-3.694755,24.0,ID.MA.AM,97123.0,16-06-21,17:28:54,56,0.999,green
119,6fe014862e050811195cc228942d42e02b8b8a10,128.30203,-3.624213,8.0,ID.MA.MT,97544.0,16-06-21,17:28:57,1,1.0,green
211,e9e5ff52c6a10f1d2aee31a726e6736830bdb5b2,128.1776,-3.6902,8.0,,,16-06-21,17:29:02,14,0.999,green
194,cf9f9e0f8fdd6ca4ae40c4a542231182bffaf06f,129.94737,-3.004053,12.0,ID.MA.MT,97544.0,16-06-21,17:29:08,1,0.999,green
169,ab3240d1df8877b4f5233df0e883f118301c7527,128.220632,-3.685632,9.0,ID.MA.AM,97128.0,16-06-21,17:29:28,10,1.0,green
197,d319bfd34a86b3c4fbcc0606eb44980067c8448c,128.33823,-3.600069,15.0,ID.MA.MT,97544.0,16-06-21,17:29:28,9,0.999,green
86,58a7cc28b3882603c0e1fb19d6a23e65b5d00f92,128.19226,-3.681784,10.0,ID.MA.AM,97128.0,16-06-21,17:29:49,300,1.0,green
153,97bb4d487ce9b06717e3f325d18702ad69f77ed3,128.045651,-3.075847,6.0,ID.MA.SB,97572.0,16-06-21,17:29:55,1,0.999,green
124,76b991ef11f83572385836b304ba0e3080f6579a,128.161257,-3.711383,9.0,ID.MA.AM,97117.0,16-06-21,17:29:59,335,1.0,green
44,28b627c27c724712fe7e858f8851d2d4c9826ade,128.189497,-3.621103,9.0,ID.MA.AM,97221.0,16-06-21,17:30:17,1230,1.0,green
206,deb2d2362dfdf5390d47abe4494b966f9e0ccd82,128.307247,-3.617988,11.0,ID.MA.MT,97544.0,16-06-21,17:30:57,1,0.999,green
31,183d4dd360cc153f6e9e578a1e50fe9c73ba080b,128.186533,-3.690371,18.0,ID.MA.AM,97123.0,16-06-21,17:31:05,385,1.0,green
166,a6342eff02be66c877e1310a1ad26f5668ce5fe0,128.161636,-3.706427,7.0,ID.MA.AM,97117.0,16-06-21,17:31:21,74,1.0,green
106,69501c108af8063830dde3f37d9a602f996b4424,128.119633,-3.773936,5.0,ID.MA.AM,97118.0,16-06-21,17:31:22,1,0.999,green
29,15ceb3ef296b25d3653028775914087e686c776c,128.94728,-3.305411,10.0,ID.MA.MT,97544.0,16-06-21,17:32:05,8,0.999,green
191,ca6186a3829ade473089d3373ddf0d451b3e3ca1,128.191793,-3.706878,13.0,ID.MA.AM,97129.0,16-06-21,17:32:13,1,1.0,green
234,fec7d204eb3e2751912c827431e54489b914c6f1,128.97029,-3.284725,8.0,ID.MA.MT,97544.0,16-06-21,17:32:30,2449,1.0,green
28,15bfaa08f88f030e67a6f825f79d45699b73c953,128.978056,-3.291437,8.0,ID.MA.MT,97544.0,16-06-21,17:32:32,1,0.999,green
73,4a2767b7e06df2e2ec842582e312c7c14e91b6c7,128.19366,-3.682856,9.0,ID.MA.AM,97128.0,16-06-21,17:32:33,10,0.999,green
57,39830fc19e769fb35467e2c98ea72ceb04247b43,128.85274,-3.225225,12.0,ID.MA.MT,97544.0,16-06-21,17:32:43,29,1.0,green
39,1ffd210b335725caaaf64e31de350afce12e4141,128.17616,-3.693693,15.0,ID.MA.AM,,16-06-21,17:32:45,1,1.0,green
115,6e036c8dbf8a3e31e688c9195314341e36df6e38,128.2005,-3.073775,7.0,ID.MA.SB,97561.0,16-06-21,17:33:11,2,0.999,green
24,12d445cef77e907e7ccba3b86d328cb7362257e2,128.41276,-3.273686,3.0,ID.MA.SB,97566.0,16-06-21,17:33:31,44,1.0,green
114,6dc43b294ec744cc75555cc15279515144cc0be6,129.66231,-2.848592,11.0,ID.MA.MT,97544.0,16-06-21,17:33:38,1,0.999,green
178,b705bed8dae64842e85ffe3aaac23b3f3510adb3,128.1776,-3.6902,6.0,,,16-06-21,17:34:37,1,1.0,green
22,1231a30ff1c5450775f62e7474e353f1356e630c,128.195052,-3.67792,5.0,ID.MA.AM,97129.0,16-06-21,17:34:41,19,0.999,green
3,018a808cc96c0dadce1545d96d311c9bdd81ee20,130.0309,-3.046575,11.0,ID.MA.MT,97544.0,16-06-21,17:34:56,1,0.999,green
130,7c50f15c592a26e20d8e7e5016f8d5e6ce8a70b1,128.16542,-3.706431,7.0,ID.MA.AM,97117.0,16-06-21,17:34:56,2,1.0,green
226,f6362ebf8179678ff97a96d108949cfb1f5d298f,128.170096,-3.660831,15.0,ID.MA.AM,97224.0,16-06-21,17:35:30,1,0.999,green
15,0b3d8d2fcc2b7a55493fa02c676676d0eee4138d,128.204528,-3.639639,8.0,,,16-06-21,17:35:40,89,1.0,green
112,6bdc09d2bd1b7c719fab13f10b1bbda23de8ebb6,128.176168,-3.693693,9.0,ID.MA.AM,,16-06-21,17:36:34,71,0.999,green
222,f2b8b6bffa3c65af149850944c1d8f33c521f0ce,128.21689,-3.680294,17.0,ID.MA.AM,97128.0,16-06-21,17:37:21,519,0.999,green
213,ea4db77542f76fd3d778406ff9e7c1290ebe06d1,130.095447,-3.039823,17.0,ID.MA.MT,97544.0,16-06-21,17:37:30,1,1.0,green
195,d09aec65d4b1d80e7b4ef547a3da692bd14ba8cf,128.96107,-3.298756,13.0,ID.MA.MT,97544.0,16-06-21,17:37:35,78,1.0,green
2,018477c476adf67e622ceaae8615804d902bc499,128.187504,-3.689651,7.0,ID.MA.AM,97123.0,16-06-21,17:37:47,1,1.0,green
38,1ff970fd6e6e3aecde134ddfd7fd74e4c0b75687,128.057313,-3.295068,8.0,ID.MA.SB,97571.0,16-06-21,17:37:52,4,0.999,green
25,13962a3b00c730a9d88733999278a05dacbb80cf,128.191811,-3.682203,12.0,ID.MA.AM,97128.0,16-06-21,17:37:54,165,1.0,green
122,70d734a17d07da12a59cfd5bcf0962b2e082cb3e,128.201175,-3.063063,12.0,ID.MA.SB,97561.0,16-06-21,17:37:59,81,0.999,green
61,3b414085adf336ef7ae3711977c44aecccdb7c0d,128.192734,-3.678496,11.0,ID.MA.AM,97129.0,16-06-21,17:38:47,430,0.999,green
173,b04283a1df459fb3277d7b2128eeb226e722b947,128.1833,-3.6958,30.0,ID.MA.AM,97124.0,16-06-21,17:38:49,7,0.999,green
192,cc102da3bebc6154e6c8ccfafd23425bf5e564c3,128.18764,-3.689566,19.0,ID.MA.AM,97123.0,16-06-21,17:38:51,319,0.999,green
35,1c1310f88dd8bbf16379d381fee24afc04250a88,128.18288,-3.689726,29.0,ID.MA.AM,97124.0,16-06-21,17:39:54,3198,0.999,green
37,1f78ba4718cebf290ea9661ca9f4472649ca9caf,129.05658,-2.972972,13.0,ID.MA.MT,97544.0,16-06-21,17:39:56,168,1.0,green
110,6b5c374b1365747aa16e4453d87e0672c22c0047,128.33511,-3.592772,14.0,ID.MA.MT,97544.0,16-06-21,17:40:12,99,0.999,green
180,bebe3f864d006720063e3c04ff346a047d4cd82e,128.217258,-3.629421,9.0,ID.MA.AM,97217.0,16-06-21,17:40:27,1,1.0,green
90,5a86a3d6e215d8960c9e058663a981d62d9a2496,128.182034,-3.703033,23.0,ID.MA.AM,97127.0,16-06-21,17:40:37,1,0.999,green
187,c66e1e0e871e8392bf887d72d21138729157ea1e,128.1776,-3.6902,90.0,,,16-06-21,17:41:08,1,1.0,green
167,a7fbdeafcb3ae7e37a5018b8232a35dc3b2760b4,128.221816,-3.687636,17.0,ID.MA.AM,97128.0,16-06-21,17:41:32,8,1.0,green
228,f9512b836a97a7d0d96dd58d5db5d8b08b5113b4,128.172949,-3.58572,13.0,ID.MA.MT,97543.0,16-06-21,17:41:53,3,0.999,green
172,af94a093533f6fe7aaa60d21a042012b0b0e91e1,128.427005,-3.614375,10.0,ID.MA.MT,97545.0,16-06-21,17:42:15,1,0.999,green
184,c4a2557f529465830145c548d837696a0a905f41,128.170989,-3.657657,22.0,ID.MA.AM,97223.0,16-06-21,17:42:17,702,1.0,green
47,2deec4b2621084901ce5e3f0fb27b990cc31fa32,128.1757,-3.699725,12.0,ID.MA.AM,97112.0,16-06-21,17:42:19,1138,0.999,green
140,86a41089efb1dc2b8611b6579b9208d66e18e401,129.00728,-3.240915,14.0,ID.MA.MT,97544.0,16-06-21,17:42:31,1,0.999,green
128,7b7141a0d8be73cfc5f4b89645ed053a845260d1,128.20631,-3.67915,12.0,ID.MA.AM,97128.0,16-06-21,17:42:41,51,1.0,green
203,dc0eb43d831f47b01a37b49bc26d1baa0576f309,128.1776,-3.6902,29.0,,,16-06-21,17:42:41,4,0.999,green
72,49c81151a62142574e66df1d5611728496059f27,128.16273,-3.712208,7.0,ID.MA.AM,97117.0,16-06-21,17:42:51,5,0.999,green
99,6272c95e6105fef226783ece1fbad7ebec19d1ee,128.18648,-3.639639,5.0,ID.MA.AM,97223.0,16-06-21,17:43:39,96,1.0,green
117,6f2b9371ffcf6814c7df0db78067d03fe217bda7,128.87211,-3.203945,11.0,ID.MA.MT,97544.0,16-06-21,17:43:39,13,0.999,green
33,18decd77e6e11d22d56f18c0e883f483c76a1225,128.32266,-3.631884,9.0,ID.MA.MT,97544.0,16-06-21,17:44:35,23,0.999,green
51,30b946a241536f03620b9adf8aaf3d242780f873,129.920728,-3.049293,11.0,ID.MA.MT,97544.0,16-06-21,17:45:05,1,1.0,green
54,3536b812b9614d43fe7b2f5e14cc72c1e8dcc205,128.14128,-3.729838,5.0,ID.MA.AM,97117.0,16-06-21,17:45:09,13,0.999,green
