,maid,longitude,latitude,horizontal_accuracy,city_hasc,postcode,Date,Hour,count,Y,Color
52,bd143e22025570a9c40d99118778646148e76c3c,128.248195,-3.628996,31.0,ID.MA.AM,97214.0,16-06-21,04:01:01,4,0.999,green
22,5b0985d6985624b5ba73479ddf7f18c2a82144b1,128.695815,-3.496719,4.0,ID.MA.MT,97546.0,16-06-21,04:01:10,1,1.0,green
51,bb54f31d5362171ece598ec1517c884d1dcec606,128.17851,-3.694471,12.0,ID.MA.AM,97126.0,16-06-21,04:01:28,1,0.999,green
18,45f74fc9e81f9b3af456ef744bc3d234d3c4a9a4,128.198118,-3.675686,5.0,ID.MA.AM,97129.0,16-06-21,04:01:57,2,0.999,green
37,923daf4b821a224c105e0be72c4fd67dbddef0b1,128.16071,-3.71171,3.0,ID.MA.AM,97117.0,16-06-21,04:02:20,7,1.0,green
34,83013e637664764f8baf5f144219c397868e8f0c,128.151827,-3.711794,9.0,ID.MA.AM,97117.0,16-06-21,04:05:19,1,0.999,green
43,a6672763f2f5c64e2d41651dbb68785bde960dc7,128.65617,-3.572319,12.0,ID.MA.MT,,16-06-21,04:06:14,3,1.0,green
26,6c8598f62dbdd937d73417b30a643abcce99e81e,128.20321,-3.6802,2.2,ID.MA.AM,97128.0,16-06-21,04:06:20,120,1.0,green
13,2f913c8e5a14d0fef0bba8445ff25db5c165d5d2,128.209097,-3.68206,17.0,ID.MA.AM,97128.0,16-06-21,04:06:41,3,0.999,green
20,4cd1ed8f57355dad4dac0522c8b0d5a1187d0c8c,128.19422,-3.6937,13.0,ID.MA.AM,97121.0,16-06-21,04:06:59,182,1.0,green
49,b77343bd322a06e6074fb2996fbb442a4a256ec5,128.43919,-3.6254,25.0,ID.MA.MT,97545.0,16-06-21,04:09:26,7,0.999,green
36,8cb2ba020f5303859fa05f0808731e4b291c6dc6,128.176168,-3.693693,23.0,ID.MA.AM,,16-06-21,04:11:29,4,0.999,green
27,6d002c6707a8216532333a373b8a2cd76dbf6a17,128.22518,-3.684645,14.0,ID.MA.AM,97128.0,16-06-21,04:13:38,1,1.0,green
58,cb0b8f0a967d001faca6b10760e44e5a3c924cfc,128.936509,-3.315315,6.0,ID.MA.MT,97544.0,16-06-21,04:13:40,36,0.999,green
31,7a4ccb5687f9eb90bc2739dbc641d8578b4e9f5e,128.21176,-3.68053,18.0,ID.MA.AM,97128.0,16-06-21,04:13:45,1532,1.0,green
24,623b24bb6ebe295f6b4ae9cd3293b33efd68fead,128.1826,-3.69384,17.0,ID.MA.AM,97124.0,16-06-21,04:13:52,33,0.999,green
28,6f628a7f5b4a1a013409eb43f8e58ec8a6f0102b,128.184956,-3.68573,15.0,ID.MA.AM,97128.0,16-06-21,04:16:47,13,1.0,green
61,d89b82dea8e22ab6eb48c21bab925b863927862a,128.327755,-3.600932,16.0,ID.MA.MT,97544.0,16-06-21,04:16:51,3,1.0,green
48,b689568490ed5151eaf56be407b2f08fdf84a00e,128.2331,-3.62952,15.0,ID.MA.AM,,16-06-21,04:20:47,4,1.0,green
32,7be48f775176dfdcddbf9c77b4bae0efdc1598ab,128.214169,-3.628181,17.0,ID.MA.AM,97217.0,16-06-21,04:24:36,16,1.0,green
3,07030cc7cbf8d91aa6c7693dc01260391ab05367,128.310294,-3.621621,11.0,ID.MA.MT,97544.0,16-06-21,04:25:41,1,0.999,green
46,ae3bcb9c75098194afa18364c068134c5d9db868,128.341319,-3.585585,13.0,,,16-06-21,04:26:41,121,0.999,green
44,a6bc2d8e0af81a3eae5bcbf8c2defb81c9b8e878,128.18915,-3.621285,6.0,ID.MA.AM,97221.0,16-06-21,04:27:11,1,0.999,green
39,9693e2016ab99ae763d3ee3064180b987b458237,128.238078,-3.621621,12.0,ID.MA.AM,97215.0,16-06-21,04:27:50,4,0.999,green
35,866d4b65696922c1d3988aa9b90fef08ebf93725,128.1776,-3.6902,70.0,,,16-06-21,04:29:18,3,0.999,green
63,e721f45d90dc9cabfecc0c7661cc53f08a1251e1,129.00609,-2.817496,12.0,ID.MA.MT,97544.0,16-06-21,04:31:46,5,1.0,green
8,1e44b3cfa5f6dd6f0a2172bdf8eb7cf1128d7dc2,129.549245,-3.387149,10.0,ID.MA.MT,97544.0,16-06-21,04:32:59,69,1.0,green
59,cd7871badd13f333d1519a74924ef0eea6fc386c,128.09739,-3.697765,10.0,ID.MA.AM,97226.0,16-06-21,04:34:57,16,1.0,green
9,210abf25a7b386e45b4d1ae1c141d5c0190c8377,128.180411,-3.693598,12.0,ID.MA.AM,97126.0,16-06-21,04:35:01,137,0.999,green
4,080a78d808b5b5d14bd5cc5021c237b8f6e8f800,129.02157,-3.35224,11.0,ID.MA.MT,97544.0,16-06-21,04:38:52,2,1.0,green
17,42ee9a97c2d4f3be363915d25316f260229222d6,128.16072,-3.711711,7.0,ID.MA.AM,97117.0,16-06-21,04:39:20,152,0.999,green
33,7e783cecc8e93ce77316e5448278f0b6a5b9c410,129.219162,-3.405405,12.0,,,16-06-21,04:40:16,10,1.0,green
