,maid,longitude,latitude,horizontal_accuracy,city_hasc,postcode,Date,Hour,count,Y,Color
0,c10ed41bb57df1f9d37963f5f1fe51efa4f84718,128.203819,-3.683698,5.0,ID.MA.AM,97128.0,16-06-21,19:00:12,188,10,green
1,a616392b3e127ce935f1366cc8698110a7b5706e,127.932519,-3.681122,6.0,ID.MA.MT,97543.0,16-06-21,19:00:48,9,10,green
2,ba1299f261a7fbe0da14ad670427a5a90ff21e4a,128.20107,-3.627029,7.0,ID.MA.AM,97221.0,16-06-21,19:01:38,4,10,green
3,1e6c726b7a4cb2a5ad8fbb06c0732ea5618ed5c0,128.179916,-3.703461,9.0,ID.MA.AM,97114.0,16-06-21,19:01:53,363,10,green
4,0362f282f579e1d474ec87ba507b5fa958a58877,128.182223,-3.694883,8.0,ID.MA.AM,97124.0,16-06-21,19:01:56,2,10,green
5,42e2952a0280336eaed618f9ad4171cbb8d5ad81,128.186492,-3.687365,7.0,ID.MA.AM,97123.0,16-06-21,19:02:03,3252,10,green
6,81f354c6c23dbf05d3140d6374691d360436a152,128.211453,-3.685583,4.0,ID.MA.AM,97128.0,16-06-21,19:02:03,81,10,green
7,fc416cfbb0cc0f9826040a427f0bb210b7fa6602,128.959973,-3.297893,21.0,ID.MA.MT,97544.0,16-06-21,19:02:30,66,10,green
8,c10ed41bb57df1f9d37963f5f1fe51efa4f84718,128.203819,-3.683698,6.0,ID.MA.AM,97128.0,16-06-21,19:02:48,188,10,green
9,de9928e6b3ca8a2dbb71d5c6f5927321315bf28f,128.192446,-3.655981,5.0,ID.MA.AM,97223.0,16-06-21,19:02:51,1,10,green
10,96d5e4826c6c1c77a8c27b4fcc62df9a2fdf7ae4,128.180737,-3.661155,5.0,ID.MA.AM,97223.0,16-06-21,19:02:54,82,10,green
11,aa4d1cd88612072f8f1dd6fb7c9e1e3e77d67841,128.96236,-3.30023,4.0,ID.MA.MT,97544.0,16-06-21,19:02:59,5,10,green
12,0170943396e7e7c35a0e638fd45c9688804a22ed,129.53092,-3.363271,6.0,ID.MA.MT,97544.0,16-06-21,19:03:01,1,10,green
13,7e3320aed914c48c0c7ef7532371276346734e59,128.194223,-3.693693,11.0,ID.MA.AM,97121.0,16-06-21,19:03:02,97,10,green
14,42e2952a0280336eaed618f9ad4171cbb8d5ad81,128.186492,-3.687365,8.0,ID.MA.AM,97123.0,16-06-21,19:03:25,3252,10,green
15,377fc670bf41598a4ce45318a01a03fa65011ad1,128.211588,-3.68067,12.0,ID.MA.AM,97128.0,16-06-21,19:03:31,1,10,green
16,1b621786b02b922fbc00d7e6a97a0b0c6dcbd149,128.230334,-3.693693,8.0,ID.MA.AM,97129.0,16-06-21,19:03:46,154,10,green
17,08c2afe5214c98c0eb33bb939d9eeecfd86a1d97,128.952986,-3.297675,6.0,ID.MA.MT,97544.0,16-06-21,19:03:49,3,10,green
18,79ad6f9815aaabdb7dd59bc36580e883118bb98f,128.326843,-3.506873,7.0,ID.MA.MT,97544.0,16-06-21,19:04:12,3,10,green
19,a090aa125dfa8d93b1643fd523d32bd82e845055,128.250883,-3.625492,3.0,ID.MA.AM,97214.0,16-06-21,19:06:50,73,10,green
20,ed4eb930adb4bd44ec49f517d78fb0abf81d1d0e,128.22116,-3.69203,17.0,ID.MA.AM,97128.0,16-06-21,19:07:07,162,10,green
21,68d672e25f1ef7abfabd344f71c38b79a3cada02,128.178776,-3.711711,15.0,ID.MA.AM,97116.0,16-06-21,19:07:29,219,10,green
22,0362f282f579e1d474ec87ba507b5fa958a58877,128.182223,-3.694883,7.0,ID.MA.AM,97124.0,16-06-21,19:07:29,2,10,green
23,55fcab9e726a8e3564b58d8153f0ae320a0420bc,128.176168,-3.693693,5.0,ID.MA.AM,,16-06-21,19:07:31,2,10,green
24,f65d8d9b2e351e64857486c57977e43b6d1ef4fc,128.173615,-3.717822,14.0,ID.MA.AM,97117.0,16-06-21,19:08:27,180,10,green
25,1e6c726b7a4cb2a5ad8fbb06c0732ea5618ed5c0,128.179938,-3.703363,6.0,ID.MA.AM,97114.0,16-06-21,19:09:30,363,10,green
26,3b7a407a34a15b504618929eb32811cee522a2e3,128.292415,-3.621573,7.0,ID.MA.MT,97544.0,16-06-21,19:10:02,1,10,green
27,09d651945a48923383fd4b64c0f91acf4a6b7684,128.190298,-3.687035,12.0,ID.MA.AM,97122.0,16-06-21,19:10:17,2666,10,green
28,75611c1c3b612f4ff78d576bb6f118ba7b156cd4,128.192011,-3.661519,7.0,ID.MA.AM,97223.0,16-06-21,19:10:28,1,10,green
29,f65d8d9b2e351e64857486c57977e43b6d1ef4fc,128.173615,-3.717822,8.0,ID.MA.AM,97117.0,16-06-21,19:10:39,180,10,green
30,d355283cac6d5794f646bbf6e404fdfb0d7badf0,128.480201,-3.5201,8.0,ID.MA.MT,97545.0,16-06-21,19:10:49,1,10,green
31,0e5bc6fcd43d9f69ccc40e849bf54ab21c1d1c3b,128.210876,-3.664941,6.0,ID.MA.AM,97212.0,16-06-21,19:10:50,1,10,green
32,2deec4b2621084901ce5e3f0fb27b990cc31fa32,128.197201,-3.668669,10.0,ID.MA.AM,97128.0,16-06-21,19:10:52,1138,10,green
33,2deec4b2621084901ce5e3f0fb27b990cc31fa32,128.197201,-3.668669,10.0,ID.MA.AM,97128.0,16-06-21,19:10:53,1138,10,green
34,1bfda150bd383037e2e02d0b94f9b0a7b639be7f,128.422314,-3.55279,6.0,ID.MA.MT,97545.0,16-06-21,19:11:04,1,10,green
35,85db51bffffb8f698bfe6aeb0b0274b59439df01,128.955691,-3.29725,6.0,ID.MA.MT,97544.0,16-06-21,19:11:06,80,10,green
36,3968017251b1004ae83c1cfa19fceba973ad0799,128.192525,-3.065418,14.0,ID.MA.SB,97561.0,16-06-21,19:11:54,393,10,green
37,42e2952a0280336eaed618f9ad4171cbb8d5ad81,128.186492,-3.687365,14.0,ID.MA.AM,97123.0,16-06-21,19:11:56,3252,10,green
38,55fcab9e726a8e3564b58d8153f0ae320a0420bc,128.176168,-3.693693,9.0,ID.MA.AM,,16-06-21,19:12:10,2,10,green
