,maid,longitude,latitude,horizontal_accuracy,city_hasc,postcode,Date,Hour,count,Y,Color
0,a495344f313ce37967624c705b9b9548c6b0b34a,128.694043,-3.495475,8.0,ID.MA.MT,97546.0,16-06-21,03:00:06,89,1.0,green
1,c4b84290951f9b705673694d5b73cc7130b9d539,129.928457,-2.982427,13.0,ID.MA.MT,97544.0,16-06-21,03:00:09,459,0.999,green
2,089bc970c90015ae9369d6af0d37a1a830dbe869,128.08589,-3.693693,12.0,ID.MA.AM,97227.0,16-06-21,03:00:11,18,1.0,green
3,d9198ea601dc1adc97549da71f389c65e0eaa70a,128.18824,-3.68747,11.0,ID.MA.AM,97128.0,16-06-21,03:00:11,156,0.999,green
4,0424bb2cb26e3392942621761942edd0713a9f2b,128.184208,-3.703976,5.0,ID.MA.AM,97129.0,16-06-21,03:00:14,102,1.0,green
5,015b6494ac4367afd034693fbb741f7fcbf4e71e,128.170368,-3.704321,8.0,ID.MA.AM,97115.0,16-06-21,03:00:18,3773,0.999,green
6,0424bb2cb26e3392942621761942edd0713a9f2b,128.184208,-3.703976,33.0,ID.MA.AM,97129.0,16-06-21,03:00:19,102,1.0,green
7,d9198ea601dc1adc97549da71f389c65e0eaa70a,128.188231,-3.687476,11.0,ID.MA.AM,97128.0,16-06-21,03:00:22,156,0.999,green
8,c4b84290951f9b705673694d5b73cc7130b9d539,129.928457,-2.982427,15.0,ID.MA.MT,97544.0,16-06-21,03:00:24,459,1.0,green
9,c4eb43efdce2298c3c9b61684155cf1e3b7d16ef,128.165917,-3.708492,9.0,ID.MA.AM,97117.0,16-06-21,03:00:27,13,0.999,green
10,0424bb2cb26e3392942621761942edd0713a9f2b,128.184208,-3.703976,5.0,ID.MA.AM,97129.0,16-06-21,03:00:28,102,1.0,green
11,0424bb2cb26e3392942621761942edd0713a9f2b,128.184208,-3.703976,2.0,ID.MA.AM,97129.0,16-06-21,03:00:41,102,1.0,green
12,0424bb2cb26e3392942621761942edd0713a9f2b,128.184208,-3.703976,12.0,ID.MA.AM,97129.0,16-06-21,03:00:49,102,0.999,green
13,015b6494ac4367afd034693fbb741f7fcbf4e71e,128.17036,-3.70433,9.0,ID.MA.AM,97115.0,16-06-21,03:01:00,3773,1.0,green
14,26e0d6f6f7b87b5479adb67efcb39876a71bb56a,128.424901,-3.554748,10.0,ID.MA.MT,97545.0,16-06-21,03:01:15,49,1.0,green
15,c4b84290951f9b705673694d5b73cc7130b9d539,129.92845,-2.98243,49.0,ID.MA.MT,97544.0,16-06-21,03:01:19,459,0.999,green
16,015b6494ac4367afd034693fbb741f7fcbf4e71e,128.170368,-3.704321,14.0,ID.MA.AM,97115.0,16-06-21,03:01:20,3773,1.0,green
17,25be564c4a449dd828f178f1ab70600b76bc409d,128.194223,-3.693693,4.0,ID.MA.AM,97121.0,16-06-21,03:01:24,161,0.999,green
18,25be564c4a449dd828f178f1ab70600b76bc409d,128.194223,-3.693693,4.0,ID.MA.AM,97121.0,16-06-21,03:01:25,161,1.0,green
19,c4b84290951f9b705673694d5b73cc7130b9d539,129.92846,-2.98244,49.0,ID.MA.MT,97544.0,16-06-21,03:01:29,459,0.999,green
20,c4b84290951f9b705673694d5b73cc7130b9d539,129.92846,-2.98242,8.0,ID.MA.MT,97544.0,16-06-21,03:01:33,459,1.0,green
21,c4b84290951f9b705673694d5b73cc7130b9d539,129.928457,-2.982427,7.0,ID.MA.MT,97544.0,16-06-21,03:01:35,459,0.999,green
22,5c785672cde46fce6e3b0b16e55ba3c3d69419c4,128.178776,-3.711711,36.0,ID.MA.AM,97116.0,16-06-21,03:01:35,59,1.0,green
23,0424bb2cb26e3392942621761942edd0713a9f2b,128.184208,-3.703976,16.0,ID.MA.AM,97129.0,16-06-21,03:01:38,102,0.999,green
24,c0e32e21436b4a3eee5a316d12619a783d47eb98,128.202343,-3.681926,14.0,ID.MA.AM,97128.0,16-06-21,03:01:38,2,1.0,green
25,a4028f43a326eec9776d5ec4331b98a0068c9d18,128.194223,-3.693693,8.0,ID.MA.AM,97121.0,16-06-21,03:01:39,122,0.999,green
26,c4b84290951f9b705673694d5b73cc7130b9d539,129.92845,-2.98243,10.0,ID.MA.MT,97544.0,16-06-21,03:01:39,459,1.0,green
27,c0e32e21436b4a3eee5a316d12619a783d47eb98,128.202343,-3.681926,5.0,ID.MA.AM,97128.0,16-06-21,03:01:40,2,0.999,green
28,0424bb2cb26e3392942621761942edd0713a9f2b,128.184208,-3.703976,7.0,ID.MA.AM,97129.0,16-06-21,03:01:43,102,1.0,green
29,c4eb43efdce2298c3c9b61684155cf1e3b7d16ef,128.165917,-3.708492,6.0,ID.MA.AM,97117.0,16-06-21,03:01:44,13,1.0,green
30,c4b84290951f9b705673694d5b73cc7130b9d539,129.92845,-2.98243,8.0,ID.MA.MT,97544.0,16-06-21,03:01:44,459,0.999,green
31,c4b84290951f9b705673694d5b73cc7130b9d539,129.92846,-2.98244,10.0,ID.MA.MT,97544.0,16-06-21,03:01:49,459,0.999,green
32,c4b84290951f9b705673694d5b73cc7130b9d539,129.928457,-2.982427,7.0,ID.MA.MT,97544.0,16-06-21,03:01:51,459,1.0,green
33,015b6494ac4367afd034693fbb741f7fcbf4e71e,128.17035,-3.70432,9.0,ID.MA.AM,97115.0,16-06-21,03:01:55,3773,0.999,green
34,c4b84290951f9b705673694d5b73cc7130b9d539,129.928457,-2.982427,2.0,ID.MA.MT,97544.0,16-06-21,03:01:56,459,1.0,green
35,0424bb2cb26e3392942621761942edd0713a9f2b,128.184208,-3.703976,7.0,ID.MA.AM,97129.0,16-06-21,03:01:56,102,0.999,green
36,c4b84290951f9b705673694d5b73cc7130b9d539,129.928457,-2.982427,9.0,ID.MA.MT,97544.0,16-06-21,03:02:02,459,1.0,green
37,0424bb2cb26e3392942621761942edd0713a9f2b,128.184208,-3.703976,5.0,ID.MA.AM,97129.0,16-06-21,03:02:03,102,0.999,green
38,53265b3f8a6391acf388944692339e3c0a300f64,128.18268,-3.66007,18.0,ID.MA.AM,97223.0,16-06-21,03:02:11,1,1.0,green
39,015b6494ac4367afd034693fbb741f7fcbf4e71e,128.170368,-3.704321,9.0,ID.MA.AM,97115.0,16-06-21,03:02:25,3773,0.999,green
40,0424bb2cb26e3392942621761942edd0713a9f2b,128.184208,-3.703976,6.0,ID.MA.AM,97129.0,16-06-21,03:02:33,102,1.0,green
41,e972d3b588b93095d078f7086fb7324a46ee19b2,128.18884,-3.646605,23.0,ID.MA.AM,97222.0,16-06-21,03:02:37,2,0.999,green
42,0424bb2cb26e3392942621761942edd0713a9f2b,128.1842,-3.703976,9.0,ID.MA.AM,97129.0,16-06-21,03:02:42,102,1.0,green
43,015b6494ac4367afd034693fbb741f7fcbf4e71e,128.170368,-3.704321,10.0,ID.MA.AM,97115.0,16-06-21,03:02:45,3773,0.999,green
44,746cd2d3802cf061eb372e892e468e5bd7a8ab1b,130.461183,-3.059224,8.0,,,16-06-21,03:02:47,2,1.0,green
45,a495344f313ce37967624c705b9b9548c6b0b34a,128.694043,-3.495475,6.0,ID.MA.MT,97546.0,16-06-21,03:03:06,89,0.999,green
46,0424bb2cb26e3392942621761942edd0713a9f2b,128.1842,-3.70398,16.0,ID.MA.AM,97129.0,16-06-21,03:03:06,102,1.0,green
47,0424bb2cb26e3392942621761942edd0713a9f2b,128.184208,-3.703976,5.0,ID.MA.AM,97129.0,16-06-21,03:03:11,102,0.999,green
48,e972d3b588b93095d078f7086fb7324a46ee19b2,128.188839,-3.646605,19.0,ID.MA.AM,97222.0,16-06-21,03:03:12,2,1.0,green
49,015b6494ac4367afd034693fbb741f7fcbf4e71e,128.17036,-3.704321,8.0,ID.MA.AM,97115.0,16-06-21,03:03:18,3773,0.999,green
50,0424bb2cb26e3392942621761942edd0713a9f2b,128.184208,-3.703976,8.0,ID.MA.AM,97129.0,16-06-21,03:03:19,102,1.0,green
51,0424bb2cb26e3392942621761942edd0713a9f2b,128.184208,-3.703976,8.0,ID.MA.AM,97129.0,16-06-21,03:03:26,102,0.999,green
52,0424bb2cb26e3392942621761942edd0713a9f2b,128.1842,-3.70398,6.0,ID.MA.AM,97129.0,16-06-21,03:03:31,102,1.0,green
53,015b6494ac4367afd034693fbb741f7fcbf4e71e,128.170368,-3.704321,8.0,ID.MA.AM,97115.0,16-06-21,03:03:37,3773,0.999,green
54,0424bb2cb26e3392942621761942edd0713a9f2b,128.184208,-3.703976,32.0,ID.MA.AM,97129.0,16-06-21,03:03:39,102,1.0,green
55,0424bb2cb26e3392942621761942edd0713a9f2b,128.1842,-3.70399,6.0,ID.MA.AM,97129.0,16-06-21,03:03:42,102,0.999,green
56,0424bb2cb26e3392942621761942edd0713a9f2b,128.184208,-3.703976,7.0,ID.MA.AM,97129.0,16-06-21,03:03:46,102,1.0,green
57,c6aa39350dd52cc0404041cecbe3c532dcda6064,128.191793,-3.557627,17.0,ID.MA.MT,97543.0,16-06-21,03:03:50,1,1.0,green
58,c10ed41bb57df1f9d37963f5f1fe51efa4f84718,128.20391,-3.68374,5.0,ID.MA.AM,97128.0,16-06-21,03:03:51,188,0.999,green
59,0424bb2cb26e3392942621761942edd0713a9f2b,128.1842,-3.703976,16.0,ID.MA.AM,97129.0,16-06-21,03:03:56,102,1.0,green
60,a495344f313ce37967624c705b9b9548c6b0b34a,128.69406,-3.49549,6.0,ID.MA.MT,97546.0,16-06-21,03:03:56,89,0.999,green
61,ec3518ed3c5deeeef8c1349a18ae6c847876bfdc,128.19354,-3.64875,64.1,ID.MA.AM,97222.0,16-06-21,03:04:01,661,1.0,green
62,015b6494ac4367afd034693fbb741f7fcbf4e71e,128.170368,-3.704321,8.0,ID.MA.AM,97115.0,16-06-21,03:04:02,3773,0.999,green
63,0424bb2cb26e3392942621761942edd0713a9f2b,128.184208,-3.703976,5.0,ID.MA.AM,97129.0,16-06-21,03:04:19,102,1.0,green
64,015b6494ac4367afd034693fbb741f7fcbf4e71e,128.17035,-3.70434,13.0,ID.MA.AM,97115.0,16-06-21,03:04:19,3773,0.999,green
65,c4b84290951f9b705673694d5b73cc7130b9d539,129.928457,-2.982427,6.0,ID.MA.MT,97544.0,16-06-21,03:04:20,459,1.0,green
66,015b6494ac4367afd034693fbb741f7fcbf4e71e,128.17036,-3.70433,13.0,ID.MA.AM,97115.0,16-06-21,03:04:29,3773,1.0,green
67,5c785672cde46fce6e3b0b16e55ba3c3d69419c4,128.178776,-3.711711,4.0,ID.MA.AM,97116.0,16-06-21,03:04:40,59,0.999,green
68,015b6494ac4367afd034693fbb741f7fcbf4e71e,128.170368,-3.704321,16.0,ID.MA.AM,97115.0,16-06-21,03:04:41,3773,1.0,green
69,d783ef8f58149be343cfe1e47e6d2ae48239138a,128.223907,-3.630371,10.0,ID.MA.AM,97217.0,16-06-21,03:04:47,1,1.0,green
70,ec3518ed3c5deeeef8c1349a18ae6c847876bfdc,128.19352,-3.64874,64.1,ID.MA.AM,97222.0,16-06-21,03:04:52,661,0.999,green
71,015b6494ac4367afd034693fbb741f7fcbf4e71e,128.170368,-3.704321,7.0,ID.MA.AM,97115.0,16-06-21,03:05:15,3773,0.999,green
72,c10ed41bb57df1f9d37963f5f1fe51efa4f84718,128.2039,-3.68373,7.0,ID.MA.AM,97128.0,16-06-21,03:05:18,188,1.0,green
73,c10ed41bb57df1f9d37963f5f1fe51efa4f84718,128.203916,-3.683737,14.0,ID.MA.AM,97128.0,16-06-21,03:05:27,188,1.0,green
74,a5b06b92eb21b1cf286707b606cb5eca1450774f,128.128393,-3.681905,8.0,ID.MA.AM,97225.0,16-06-21,03:05:28,11,1.0,green
75,c10ed41bb57df1f9d37963f5f1fe51efa4f84718,128.20392,-3.683737,4.0,ID.MA.AM,97128.0,16-06-21,03:05:28,188,0.999,green
76,a5b06b92eb21b1cf286707b606cb5eca1450774f,128.128393,-3.681905,6.0,ID.MA.AM,97225.0,16-06-21,03:05:43,11,1.0,green
77,a5b06b92eb21b1cf286707b606cb5eca1450774f,128.128393,-3.681905,7.0,ID.MA.AM,97225.0,16-06-21,03:05:52,11,0.999,green
