,maid,longitude,latitude,horizontal_accuracy,city_hasc,postcode,Date,Hour,count,Y,Color
152,8a812a2584130f0db9231d35eaf0e39265972a8b,128.1588,-3.70743,11.0,ID.MA.AM,97117.0,16-06-21,16:00:22,86,0.999,green
39,20efd7dd43f7c555b078522d91fa601749d0b0cc,128.194223,-3.693693,5.0,ID.MA.AM,97121.0,16-06-21,16:00:27,45,1.0,green
209,bbfdb516e90cb80727164cff855fdb0b8cbd4cb6,128.184443,-3.686565,10.0,ID.MA.AM,97123.0,16-06-21,16:00:27,275,0.999,green
178,9fd88003dc3fc3b6100515737f6cabc23b58c515,129.81014,-2.936936,9.0,ID.MA.MT,97544.0,16-06-21,16:02:11,12,0.999,green
19,1053deddbf903a4c74663c88735bceb62a05cda9,128.946226,-2.898591,7.0,ID.MA.MT,97544.0,16-06-21,16:02:18,1,1.0,green
79,3fe7947f076328a11d99dea04b628201e3e8b95b,128.25869,-3.63964,12.0,ID.MA.AM,97214.0,16-06-21,16:02:23,16,1.0,green
270,e5372e3383afba5a746ad17bee18b1111dd4f445,128.191627,-3.675675,9.0,ID.MA.AM,97129.0,16-06-21,16:02:27,97,0.999,green
14,0d62f4bb7552044b83de7f3711b202ee04d9884f,128.19423,-3.693693,10.0,ID.MA.AM,97121.0,16-06-21,16:02:42,348,0.999,green
73,3bd27b6828c21198ee808774309017913be1d0d0,128.19468,-3.654037,7.0,ID.MA.AM,97222.0,16-06-21,16:03:09,4,1.0,green
204,b5247410c6b14e60831ffcf3fd09b553ff893b5f,129.979149,-3.032256,6.0,ID.MA.MT,97544.0,16-06-21,16:03:20,6,1.0,green
244,cf91d2d468e0a86c5337e59b37752f2e11606daa,128.17616,-3.693693,10.0,ID.MA.AM,,16-06-21,16:03:22,242,1.0,green
198,ae5e630b76502d87a4d57c5b71e2c8b3675d4404,128.19423,-3.693693,18.0,ID.MA.AM,97121.0,16-06-21,16:04:07,209,0.999,green
280,ed0f690718fcd37d9b5c936c60e9d2e1aeb0e752,128.21592,-3.6292,10.0,ID.MA.AM,97217.0,16-06-21,16:05:20,3,0.999,green
