,maid,longitude,latitude,horizontal_accuracy,city_hasc,postcode,Date,Hour,count,Y,Color
1498,datagempa,129.527,-3.568,0.0,-,-,16-06-21,13:43:00,1,10.0,red
1499,26fe4fa0d982e90468b27e2fa3665a282ab68c45,129.799955,-2.921788,14.0,ID.MA.MT,97544.0,16-06-21,13:43:05,613,0.999,green
1500,86fe9f650a157c7b9e22ba4ef24bfb056914bd7b,128.21885,-3.690325,10.0,ID.MA.AM,97128.0,16-06-21,13:43:05,60,1.0,green
1501,26fe4fa0d982e90468b27e2fa3665a282ab68c45,129.799955,-2.921788,20.0,ID.MA.MT,97544.0,16-06-21,13:43:06,613,0.999,green
1502,18e7d9686427951c9736a21d12370a46ef3f17bb,128.206215,-3.679135,27.0,ID.MA.AM,97128.0,16-06-21,13:43:06,3,1.0,green
1503,e3d8a67cf36dff02586c38686cfc65c04a311c7e,130.4587,-3.086441,18.0,ID.MA.ST,97585.0,16-06-21,13:43:08,6,0.999,green
1504,18e7d9686427951c9736a21d12370a46ef3f17bb,128.206215,-3.679135,16.0,ID.MA.AM,97128.0,16-06-21,13:43:11,3,1.0,green
1505,54e6777ddcabd9992dffe904a28bfbf51bfbacfe,128.203259,-3.684793,5.0,ID.MA.AM,97128.0,16-06-21,13:43:12,531,1.0,green
1506,18e7d9686427951c9736a21d12370a46ef3f17bb,128.206215,-3.679135,8.0,ID.MA.AM,97128.0,16-06-21,13:43:12,3,0.999,green
1507,4c4bc186108133bdabffe15ac10cd0e6e389b6f6,128.190661,-3.679538,10.0,ID.MA.AM,97128.0,16-06-21,13:43:15,1,1.0,green
1508,e3d8a67cf36dff02586c38686cfc65c04a311c7e,130.4587,-3.086441,5.0,ID.MA.ST,97585.0,16-06-21,13:43:17,6,0.999,green
1509,2fe71f44c9a526dd34a4c5873b72760205a809cc,128.183235,-3.689169,4.0,ID.MA.AM,97123.0,16-06-21,13:43:18,283,0.999,green
1510,ad01b4d2bd601dfae5093d5879f3cee71eb70f9c,129.518725,-2.805916,16.0,ID.MA.MT,97544.0,16-06-21,13:43:20,2,1.0,green
